y_true,y_pred
17033.0,22108.508
35074.87334624,13233.107
11350.0,9937.119
8897.0,9937.119
12582.0,9937.119
2881.0,23639.871
5433.77,9937.119
2132.0,26846.139
1020.08,9937.119
45493.0,9937.119
2045.0,9937.119
5496.0,9936.527
665.0,9937.119
7386.0,9937.343
206016.0,9937.119
8505.0,9937.119
5264.0,9937.366
5558.07294633,9937.119
3000.51,9937.119
3314.2140480683,9937.119
113.65540343,21337.43
2370.0,9937.119
1870.0,9933.82
1572.0,11570.414
103.20898795,9932.135
857.7686396646,9933.761
11651.24,9937.119
0.0,9937.119
4850.02900984,10578.143
35.0,9937.247
634.89711194,9937.119
7854.0,9937.268
268.27996942,9937.119
9.2966525,9937.119
1331.03475722,10026.96
10646.0,26894.88
180.7465946,9936.204
232.80254375,9937.119
615.0,9937.119
26.0,25574.629
10474.0,9937.139
133.0,24406.209
4770.0,10076.356
2462.0,22172.385
59560.30747128,9932.76
0.0,9937.119
90583.0,9937.248
11514.0,9937.119
5842.0,9937.119
1.0,9937.119
10001.54109468,9937.214
63243.0,13490.798
987.0,22074.92
238814.50239,12018.752
509.0,9937.119
14232.0,9937.119
79286.0,9937.119
29285.9604077416,9937.119
1.35139883,9937.394
6115.556697,13985.25
25.0,9937.119
401666.78,9937.119
11.0,23482.275
2240.0,9937.119
10713.0,9937.119
18013.89247632,13810.607
5309.7391381971,9937.119
3477.23,9934.994
2034.09338271,9934.315
2745.0,9937.119
37570.60275885,9937.119
1140.0,9936.862
62367.0,9937.119
118927.27327104,22444.496
448.155121084,9937.119
10191.0,9937.119
510.0,9937.119
58.0689945,9937.119
175463.0,23384.305
2424.6113085,9937.119
2720.0,9937.119
8705.7695232,9937.119
3221.83,9937.119
1102.0,9937.183
3218.0,9937.119
2306.0,9937.388
137.90929516,9937.119
33912.0,9937.119
74952.0,9937.119
5920.0,11673.189
9497.0,26710.043
854.54060472,9937.386
44997.0535278,9933.001
22105.01,9937.119
14.0,9937.119
6333.0,9937.119
35410.0,9937.119
1916253.11,13086.821
50134.41353576,9937.119
75526.0,10224.548
3115.0,9937.119
25837.0,9937.119
24894.0,9936.732
18698.13445864,19824.016
63.0,9937.119
103550.0,9937.119
50100.4,9937.365
1.12368262,10828.9
129686.66766648,13997.604
27867.0,9937.119
135931.735661756,9933.081
71193.0,9937.119
405913.0,11120.16
9889.0,9937.119
70.0,9937.119
12521.00493096,9937.199
0.0,9937.141
726.0,10260.381
5240.0,9937.119
71880.0,9937.219
1.0,9937.342
12990.0,9937.119
234.47251008,9933.278
1316.0,9937.119
31627.6536384,9937.148
56694.38197203,10040.288
11530.089594262,10948.764
569.8762627226,11520.496
304820.0,9935.202
1166.0,22787.252
7915.0,9937.119
815.23850315,27098.781
10090.13,9937.119
3448.0,9937.352
1.0,19070.293
1.0,9932.066
1794.0,9937.119
71945.0,11722.826
2226.70228149,12397.318
1110311.0,10191.807
24771.0,9937.119
263.0,9937.119
2913.0,9937.371
15833.0,9937.119
1.0,9933.42
7157.0,9937.119
1.0,9937.119
35.48387106,9937.119
26070.1579611,9937.225
2224.0,9937.119
400.0,9937.119
31200.3,9932.552
95.0,9937.119
12455.88,9937.119
12060.0,9937.119
167980.3,10012.605
229517.0,9937.119
94825.0,9937.119
10115.9320681,22561.521
1565.0,9937.119
114920.0,10231.458
9834.0,9937.264
20000.0,9937.119
76327.75,9937.119
149.46439984,24737.516
22187.0,9937.271
8260.0,9937.119
30.0,20249.256
1049.0,10687.384
73.0,11145.78
24175.0,9937.243
3896.92102999,9937.371
2.0,9933.469
2121.0,15801.908
7923.46779093,22077.684
46327.0,9937.119
16146.0,9937.119
1619.0,10012.42
2501.0,19463.018
1102.0,9937.119
3587.96915155,9935.839
100826.0,21477.01
0.9335402,9937.164
465.0,9937.119
100589.0,9937.322
13858.0,9937.119
7497.0,9937.169
4497.0,10747.4795
